MDGM,Year,Ls,lon,lat,area
F02day31,32,137.8,-22.4,49.3,336000.0
F02day31,32,137.8,162.2,72.6,278000.0
F02day31,32,137.8,-65.2,78.7,76700.0
F02day32,32,138.3,-15.4,-23.1,254000.0
F02day32,32,138.3,-41.7,-11.2,214000.0
F02day32,32,138.3,-74.2,-44.6,388000.0
F02day32,32,138.3,-3.3,-40.8,626000.0
F02day32,32,138.3,-95.7,-40.1,348000.0
F02day32,32,138.3,158.9,-29.7,92100.0
F02day32,32,138.3,-68.5,-29.8,64200.0
F02day32,32,138.3,-97.7,-10.9,111000.0
F02day32,32,138.3,9.2,-5.3,24500.0
F02day32,32,138.3,52.0,-41.1,133000.0
F02day32,32,138.3,-150.0,70.7,367000.0
F02day32,32,138.3,-58.5,73.9,227000.0
F02day32,32,138.3,128.7,61.5,133000.0
F02day32,32,138.3,-40.6,-36.2,146000.0
F02day32,32,138.3,-73.9,-8.9,205000.0
F02day33,32,138.8,-38.5,-9.9,486000.0
F02day33,32,138.8,-74.9,-39.1,555000.0
F02day33,32,138.8,-116.3,-7.7,167000.0
F02day33,32,138.8,-82.9,-26.9,60000.0
F02day33,32,138.8,-99.7,-13.7,183000.0
F02day33,32,138.8,54.0,-40.0,143000.0
F02day33,32,138.8,138.5,67.2,242000.0
F02day33,32,138.8,-55.9,70.3,462000.0
F02day33,32,138.8,-11.1,-25.2,158000.0
F03day01,32,139.3,-41.6,64.5,455000.0
F03day01,32,139.3,-47.6,80.4,224000.0
F03day01,32,139.3,-83.2,-19.6,847000.0
F03day01,32,139.3,-58.9,-24.4,355000.0
F03day01,32,139.3,59.8,-35.3,364000.0
F03day01,32,139.3,-54.3,-16.5,253000.0
F03day01,32,139.3,-7.0,-17.4,33500.0
F03day01,32,139.3,-57.6,-39.3,223000.0
F03day01,32,139.3,44.6,-28.6,75800.0
F03day01,32,139.3,-32.5,-22.0,369000.0
F03day02,32,139.7,-39.5,62.6,435000.0
F03day02,32,139.7,-77.9,77.3,506000.0
F03day02,32,139.7,107.7,78.2,328000.0
F03day02,32,139.7,-79.3,-16.0,739000.0
F03day02,32,139.7,60.5,-32.6,199000.0
F03day02,32,139.7,-69.9,-17.8,100000.0
F03day02,32,139.7,-54.7,-18.5,908000.0
F03day02,32,139.7,-56.1,-44.5,352000.0
F03day02,32,139.7,68.0,-38.5,391000.0
F03day02,32,139.7,-30.0,-15.8,450000.0
F03day03,32,140.2,-74.7,70.3,827000.0
F03day03,32,140.2,124.8,72.6,339000.0
F03day03,32,140.2,66.5,-34.7,641000.0
F03day03,32,140.2,-41.1,-39.8,370000.0
F03day03,32,140.2,-109.0,-49.4,319000.0
F03day03,32,140.2,116.9,-37.5,547000.0
F03day03,32,140.2,22.3,-35.1,105000.0
F03day03,32,140.2,-20.9,-40.2,230000.0
F03day03,32,140.2,-60.3,-13.5,1530000.0
F03day03,32,140.2,-19.7,-20.9,680000.0
F03day04,32,140.6,-65.9,69.9,910000.0
F03day04,32,140.6,157.8,67.8,452000.0
F03day04,32,140.6,79.0,-35.4,1820000.0
F03day04,32,140.6,-96.4,-14.4,22800.0
F03day04,32,140.6,109.3,-26.5,407000.0
F03day04,32,140.6,-86.0,-41.2,716000.0
F03day04,32,140.6,-1.9,-40.2,742000.0
F03day04,32,140.6,92.1,-7.4,426000.0
F03day04,32,140.6,145.4,-31.1,617000.0
F03day04,32,140.6,155.3,-40.4,138000.0
F03day04,32,140.6,174.2,-45.1,274000.0
F03day04,32,140.6,-88.9,-33.9,10000.0
F03day04,32,140.6,-46.5,-15.6,828000.0
F03day04,32,140.6,-18.0,-19.9,608000.0
F03day05,32,141.1,-60.0,66.2,1040000.0
F03day05,32,141.1,95.1,74.6,462000.0
F03day05,32,141.1,-96.9,-5.4,120000.0
F03day05,32,141.1,-57.6,-31.8,2100000.0
F03day05,32,141.1,20.1,-41.6,1340000.0
F03day05,32,141.1,97.4,-25.0,1070000.0
F03day05,32,141.1,150.4,-18.6,1010000.0
F03day05,32,141.1,73.3,-31.5,1530000.0
F03day05,32,141.1,-58.4,-9.5,32800.0
F03day05,32,141.1,-43.1,-18.5,1140000.0
F03day05,32,141.1,-156.3,-44.4,539000.0
F03day05,32,141.1,-146.4,-36.4,114000.0
F03day06,32,141.6,-48.0,67.5,862000.0
F03day06,32,141.6,107.9,70.0,865000.0
F03day06,32,141.6,-97.9,-6.6,278000.0
F03day06,32,141.6,115.0,-24.7,1150000.0
F03day06,32,141.6,160.0,-12.8,659000.0
F03day06,32,141.6,74.7,-33.1,880000.0
F03day06,32,141.6,-32.8,-21.0,4170000.0
F03day06,32,141.6,49.1,-38.4,1380000.0
F03day06,32,141.6,-25.9,-34.3,29500.0
F03day06,32,141.6,-115.9,-48.0,330000.0
F03day06,32,141.6,-26.1,-40.8,17400.0
F03day07,32,142.0,-41.5,62.5,888000.0
F03day07,32,142.0,106.0,72.0,71800.0
F03day07,32,142.0,128.7,66.6,601000.0
F03day07,32,142.0,177.9,-42.2,5160.0
F03day07,32,142.0,84.9,-37.3,1260000.0
F03day07,32,142.0,20.5,-41.6,531000.0
F03day07,32,142.0,-25.7,-41.6,165000.0
F03day07,32,142.0,57.2,-36.5,610000.0
F03day07,32,142.0,-117.2,-42.4,345000.0
F03day07,32,142.0,-37.0,-18.7,5610000.0
F03day08,32,142.5,-38.5,63.8,292000.0
F03day08,32,142.5,132.2,65.6,1510000.0
F03day08,32,142.5,29.7,-38.9,87600.0
F03day08,32,142.5,-23.5,-42.8,52100.0
F03day08,32,142.5,64.2,-32.2,336000.0
F03day08,32,142.5,80.6,-4.6,407000.0
F03day08,32,142.5,-33.2,-16.2,5900000.0
F03day09,32,143.0,-37.1,62.7,236000.0
F03day09,32,143.0,-31.9,-16.2,4040000.0
F03day09,32,143.0,-5.7,-39.6,415000.0
F03day09,32,143.0,95.2,-34.6,94400.0
F03day10,32,143.4,-68.5,78.6,79400.0
F03day10,32,143.4,-92.2,-41.4,11900.0
F03day10,32,143.4,-52.6,-9.5,2000000.0
F03day19,32,147.7,-43.4,63.9,359000.0
F03day19,32,147.7,107.7,82.4,326000.0
F03day19,32,147.7,113.5,-16.6,64900.0
F03day19,32,147.7,140.5,-41.4,1770000.0
F03day19,32,147.7,108.3,2.6,190000.0
F03day19,32,147.7,-123.9,-38.5,81900.0
F03day19,32,147.7,-97.8,-43.9,755000.0
F03day19,32,147.7,-87.9,-33.1,528000.0
F03day20,32,148.2,165.8,69.5,226000.0
F03day20,32,148.2,77.2,77.4,283000.0
F03day20,32,148.2,-79.2,-34.1,941000.0
F03day20,32,148.2,-30.0,-12.4,969000.0
F03day20,32,148.2,158.2,-41.1,891000.0
F03day21,32,148.7,-157.6,67.0,354000.0
F03day21,32,148.7,101.9,61.9,50200.0
F03day21,32,148.7,-50.4,80.2,265000.0
F03day21,32,148.7,18.6,-34.9,669000.0
F03day21,32,148.7,-157.1,-44.1,763000.0
F03day21,32,148.7,-49.2,-30.4,1210000.0
F03day22,32,149.1,114.4,76.6,343000.0
F03day22,32,149.1,-61.8,73.4,308000.0
F03day22,32,149.1,-159.1,79.0,279000.0
F03day22,32,149.1,-164.9,-36.6,522000.0
F03day22,32,149.1,-45.6,-14.6,687000.0
F03day22,32,149.1,59.2,-35.0,1070000.0
F03day22,32,149.1,-73.9,-9.9,144000.0
F03day22,32,149.1,-43.8,-34.3,150000.0
F03day22,32,149.1,-21.1,-39.8,593000.0
F03day23,32,149.6,130.5,77.0,741000.0
F03day23,32,149.6,-32.0,64.6,477000.0
F03day23,32,149.6,-123.8,74.9,411000.0
F03day23,32,149.6,-128.4,-44.7,1510000.0
F03day23,32,149.6,-43.6,-20.1,945000.0
F03day23,32,149.6,65.0,-35.2,1590000.0
F03day23,32,149.6,26.8,-41.7,733000.0
F03day23,32,149.6,42.3,-17.6,26400.0
F03day23,32,149.6,134.3,-35.6,260000.0
F03day23,32,149.6,-72.1,-9.9,275000.0
F03day24,32,150.1,128.3,75.2,1160000.0
F03day24,32,150.1,-24.2,64.1,132000.0
F03day24,32,150.1,-94.6,72.1,291000.0
F03day24,32,150.1,68.2,72.6,128000.0
F03day24,32,150.1,-59.9,79.5,147000.0
F03day24,32,150.1,133.9,-36.0,197000.0
F03day24,32,150.1,72.6,-34.8,1250000.0
F03day24,32,150.1,-13.8,-37.0,879000.0
F03day24,32,150.1,-95.9,-38.7,1550000.0
F03day24,32,150.1,-36.4,-11.5,326000.0
F03day24,32,150.1,166.6,-44.3,1010000.0
F03day25,32,150.6,-11.9,65.2,496000.0
F03day25,32,150.6,-69.6,79.9,426000.0
F03day25,32,150.6,53.3,64.1,604000.0
F03day25,32,150.6,75.0,74.5,81400.0
F03day25,32,150.6,137.4,-26.3,277000.0
F03day25,32,150.6,149.6,-40.8,2680000.0
F03day25,32,150.6,-81.0,-33.4,985000.0
F03day25,32,150.6,-105.8,-30.1,51700.0
F03day25,32,150.6,-29.0,-24.9,778000.0
F03day25,32,150.6,83.5,-34.3,447000.0
F03day26,32,151.0,61.4,64.2,777000.0
F03day26,32,151.0,82.9,75.6,39300.0
F03day26,32,151.0,-44.6,62.5,420000.0
F03day26,32,151.0,-81.8,77.2,286000.0
F03day26,32,151.0,-142.8,69.6,1300000.0
F03day26,32,151.0,161.5,-43.2,1060000.0
F03day26,32,151.0,-35.5,-36.0,2700000.0
F03day26,32,151.0,-75.5,-14.2,534000.0
F03day26,32,151.0,-111.3,-36.2,834000.0
F03day26,32,151.0,39.3,-44.8,860000.0
F03day27,32,151.5,40.7,60.2,161000.0
F03day27,32,151.5,-93.1,75.6,792000.0
F03day27,32,151.5,-149.6,64.2,835000.0
F03day27,32,151.5,69.0,63.2,233000.0
F03day27,32,151.5,-13.9,50.1,179000.0
F03day27,32,151.5,-36.2,63.9,54300.0
F03day27,32,151.5,-153.7,-43.3,1710000.0
F03day27,32,151.5,77.2,-49.9,227000.0
F03day27,32,151.5,-71.3,-21.0,360000.0
F03day27,32,151.5,-56.2,-13.9,1390000.0
F03day27,32,151.5,-19.9,-22.6,426000.0
F03day27,32,151.5,-0.8,-39.9,486000.0
F03day28,32,152.0,134.3,70.1,926000.0
F03day28,32,152.0,100.0,69.7,63000.0
F03day28,32,152.0,-38.1,62.3,367000.0
F03day28,32,152.0,-94.8,74.7,720000.0
F03day28,32,152.0,-47.1,-14.4,856000.0
F03day28,32,152.0,119.0,-45.3,1270000.0
F03day28,32,152.0,-116.9,-44.1,1080000.0
F03day28,32,152.0,21.6,-44.6,1020000.0
F03day28,32,152.0,-18.1,-42.2,599000.0
F03day29,32,152.5,-93.1,70.1,600000.0
F03day29,32,152.5,-150.5,30.4,82200.0
F03day29,32,152.5,-105.9,-41.1,726000.0
F03day29,32,152.5,-6.2,-28.2,100000.0
F03day29,32,152.5,-70.6,-39.7,305000.0
F03day29,32,152.5,105.7,-14.1,768000.0
F03day29,32,152.5,144.2,-40.4,4050000.0
F03day29,32,152.5,103.2,-33.7,1010000.0
F03day29,32,152.5,-40.3,-18.5,1600000.0
F03day29,32,152.5,-42.4,59.4,1010000.0
F03day29,32,152.5,77.2,-29.7,533000.0
F03day30,32,153.0,-80.7,71.1,1060000.0
F03day30,32,153.0,-25.3,56.4,720000.0
F03day30,32,153.0,145.1,63.6,47000.0
F03day30,32,153.0,-121.3,65.9,1230000.0
F03day30,32,153.0,-82.2,-37.0,1050000.0
F03day30,32,153.0,10.2,-44.5,877000.0
F03day30,32,153.0,88.9,-27.8,414000.0
F03day30,32,153.0,-111.7,-39.5,29600.0
F03day30,32,153.0,136.8,-30.4,7990000.0
F03day30,32,153.0,-164.2,-45.9,591000.0
F03day30,32,153.0,56.8,-36.8,249000.0
F03day30,32,153.0,-60.6,-36.2,526000.0
F03day30,32,153.0,-37.1,-16.9,565000.0
F03day30,32,153.0,-59.3,-18.7,19300.0
F03day30,32,153.0,-63.4,-13.3,132000.0
F03day31,32,153.5,-55.5,70.2,2170000.0
F03day31,32,153.5,-120.3,67.3,117000.0
F03day31,32,153.5,84.4,-20.6,1430000.0
F03day31,32,153.5,40.5,-45.7,610000.0
F03day31,32,153.5,-84.6,-21.4,145000.0
F03day31,32,153.5,62.8,-37.5,346000.0
F03day31,32,153.5,95.1,-34.2,88800.0
F03day31,32,153.5,109.9,-19.1,1130000.0
F03day31,32,153.5,-33.3,-13.2,863000.0
F03day31,32,153.5,-58.7,-29.4,614000.0
F03day31,32,153.5,11.0,-43.7,243000.0
F03day31,32,153.5,-81.7,-33.9,21800.0
F03day31,32,153.5,-58.1,-14.0,82400.0
F03day31,32,153.5,-162.8,-37.4,851000.0
F03day32,32,153.9,-155.0,71.6,168000.0
F03day32,32,153.9,-78.0,68.0,1340000.0
F03day32,32,153.9,-27.0,57.5,702000.0
F03day32,32,153.9,-25.5,-18.8,1210000.0
F03day32,32,153.9,87.5,-17.6,1360000.0
F03day32,32,153.9,103.3,-46.2,1290000.0
F03day32,32,153.9,-55.7,-19.4,423000.0
F03day32,32,153.9,-155.2,-45.7,587000.0
F03day32,32,153.9,143.7,-28.4,426000.0
F04day01,32,154.5,-46.1,65.1,1550000.0
F04day01,32,154.5,-113.7,66.7,962000.0
F04day01,32,154.5,-152.8,30.8,113000.0
F04day01,32,154.5,69.4,-14.0,812000.0
F04day01,32,154.5,93.7,-6.5,2880000.0
F04day01,32,154.5,120.7,-47.9,951000.0
F04day01,32,154.5,-152.2,-37.9,75000.0
F04day01,32,154.5,28.5,-39.6,681000.0
F04day01,32,154.5,-15.2,-42.5,162000.0
F04day01,32,154.5,-75.5,-9.1,168000.0
F04day01,32,154.5,-49.1,-14.9,276000.0
F04day02,32,155.0,-31.5,60.3,1330000.0
F04day02,32,155.0,-81.7,64.7,422000.0
F04day02,32,155.0,-144.6,64.1,100000.0
F04day02,32,155.0,-154.5,30.6,154000.0
F04day02,32,155.0,140.3,-46.0,540000.0
F04day02,32,155.0,161.1,-40.2,51500.0
F04day02,32,155.0,43.6,-42.9,988000.0
F04day02,32,155.0,-6.2,-43.7,823000.0
F04day02,32,155.0,93.6,-5.4,3250000.0
F04day02,32,155.0,71.2,-16.1,724000.0
F04day02,32,155.0,-74.3,-9.1,245000.0
F04day02,32,155.0,154.8,5.3,59100.0
F04day03,32,155.4,-151.5,31.1,117000.0
F04day03,32,155.4,-156.2,-43.8,513000.0
F04day03,32,155.4,31.8,-46.7,1870000.0
F04day03,32,155.4,-77.9,-39.5,299000.0
F04day03,32,155.4,85.1,-12.3,4030000.0
F04day03,32,155.4,-69.6,-12.0,108000.0
F04day04,32,155.9,95.6,-5.3,3090000.0
F04day04,32,155.9,37.2,-43.7,927000.0
F04day04,32,155.9,-88.1,-38.6,145000.0
F04day04,32,155.9,-87.3,-18.1,553000.0
F04day04,32,155.9,-60.9,-24.2,214000.0
F04day04,32,155.9,-65.2,-12.3,84500.0
F04day04,32,155.9,-145.3,-45.7,44700.0
F04day05,32,156.4,-55.6,-36.0,912000.0
F04day05,32,156.4,31.3,-45.8,782000.0
F04day05,32,156.4,61.5,-33.9,72300.0
F04day05,32,156.4,92.8,-2.9,2500000.0
F04day05,32,156.4,-106.8,-45.1,308000.0
F04day05,32,156.4,-36.6,66.5,37700.0
F04day05,32,156.4,-28.2,-18.7,691000.0
F04day05,32,156.4,-54.8,-14.6,287000.0
F04day06,32,156.9,-48.6,-37.5,908000.0
F04day06,32,156.9,111.2,-7.8,1290000.0
F04day06,32,156.9,174.8,-29.4,29900.0
F04day06,32,156.9,98.2,-53.5,860000.0
F04day06,32,156.9,-90.1,-44.7,392000.0
F04day06,32,156.9,29.0,-47.3,39800.0
F04day06,32,156.9,0.1,-45.9,108000.0
F04day06,32,156.9,-145.0,74.4,7660.0
F04day06,32,156.9,174.3,-29.7,22000.0
F04day06,32,156.9,-75.8,-8.7,191000.0
F04day06,32,156.9,-47.6,-20.2,662000.0
F04day07,32,157.4,-145.2,73.7,8340.0
F04day07,32,157.4,11.3,-47.2,526000.0
F04day07,32,157.4,54.3,-46.5,527000.0
F04day07,32,157.4,-108.8,75.2,61200.0
F04day07,32,157.4,-46.0,-15.2,199000.0
F04day07,32,157.4,-74.8,-9.0,208000.0
F04day08,32,157.9,-73.7,67.6,260000.0
F04day08,32,157.9,9.8,-40.6,904000.0
F04day08,32,157.9,45.3,-47.3,879000.0
F04day08,32,157.9,-105.9,74.5,67500.0
F04day09,32,158.4,-76.6,66.9,152000.0
F04day09,32,158.4,-138.1,73.8,34700.0
F04day09,32,158.4,-84.4,-38.2,171000.0
F04day09,32,158.4,-138.0,-42.3,580000.0
F04day09,32,158.4,172.3,-30.5,181000.0
F04day10,32,158.9,-118.3,70.8,304000.0
F04day10,32,158.9,64.1,-39.2,71500.0
F04day10,32,158.9,-84.9,-18.4,563000.0
F04day10,32,158.9,-131.4,-40.4,736000.0
F04day10,32,158.9,163.8,-18.9,224000.0
F04day10,32,158.9,-54.6,-25.3,318000.0
F04day11,32,159.4,-155.1,75.8,97600.0
F04day11,32,159.4,-32.3,-18.6,920000.0
F04day11,32,159.4,138.7,-47.8,982000.0
F04day11,32,159.4,-106.0,-40.4,506000.0
F04day11,32,159.4,43.7,-40.9,20300.0
F04day11,32,159.4,-55.9,-15.2,326000.0
F04day12,32,159.9,-133.0,74.2,442000.0
F04day12,32,159.9,-61.2,66.9,103000.0
F04day12,32,159.9,-33.7,56.8,223000.0
F04day12,32,159.9,-25.3,-18.2,873000.0
F04day12,32,159.9,-136.7,-46.7,3440000.0
F04day12,32,159.9,144.7,-32.2,854000.0
F04day13,32,160.4,-75.4,70.8,45400.0
F04day13,32,160.4,-116.0,71.6,211000.0
F04day13,32,160.4,-22.1,54.9,217000.0
F04day13,32,160.4,-166.5,-42.7,1450000.0
F04day13,32,160.4,147.1,-30.7,2480000.0
F04day13,32,160.4,-27.3,-47.7,597000.0
F04day13,32,160.4,-120.2,-10.2,8130.0
F04day14,32,160.8,-98.0,68.5,1020000.0
F04day14,32,160.8,-10.3,57.4,63200.0
F04day14,32,160.8,0.3,77.4,127000.0
F04day14,32,160.8,-33.9,63.4,48800.0
F04day14,32,160.8,-159.2,-40.3,1550000.0
F04day14,32,160.8,150.0,-29.8,2940000.0
F04day14,32,160.8,-39.6,-46.2,490000.0
F04day15,32,161.4,-131.7,78.6,300000.0
F04day15,32,161.4,-126.9,72.4,377000.0
F04day15,32,161.4,152.9,-24.6,5460000.0
F04day15,32,161.4,-146.3,-44.3,1540000.0
F04day15,32,161.4,-164.3,-29.7,160000.0
F04day15,32,161.4,5.8,76.6,179000.0
F04day15,32,161.4,-51.8,72.9,886000.0
F04day15,32,161.4,-7.0,52.9,186000.0
F04day16,32,161.8,-26.5,64.7,1440000.0
F04day16,32,161.8,-140.5,76.4,353000.0
F04day16,32,161.8,-90.1,71.2,429000.0
F04day16,32,161.8,148.0,73.2,201000.0
F04day16,32,161.8,12.0,-48.4,408000.0
F04day16,32,161.8,-1.6,-33.8,63800.0
F04day16,32,161.8,-30.0,-20.2,259000.0
F04day16,32,161.8,-118.3,-46.6,986000.0
F04day16,32,161.8,145.3,-33.4,4210000.0
F04day16,32,161.8,-151.8,-35.4,58700.0
F04day17,32,162.3,-129.9,71.0,1610000.0
F04day17,32,162.3,-48.7,65.2,3240000.0
F04day17,32,162.3,142.0,74.4,455000.0
F04day17,32,162.3,30.2,-47.4,556000.0
F04day17,32,162.3,150.5,-30.8,2700000.0
F04day17,32,162.3,-156.0,-21.9,1260000.0
F04day17,32,162.3,-147.5,-55.3,34400.0
F04day17,32,162.3,67.2,-37.7,526000.0
F04day18,32,162.8,137.2,73.3,450000.0
F04day18,32,162.8,-81.9,69.1,4810000.0
F04day18,32,162.8,35.7,-48.5,396000.0
F04day18,32,162.8,-158.0,-26.6,1510000.0
F04day18,32,162.8,-144.8,-55.9,69600.0
F04day19,32,163.3,141.2,68.8,750000.0
F04day19,32,163.3,-63.4,66.2,5350000.0
F04day19,32,163.3,-88.2,76.5,275000.0
F04day19,32,163.3,75.1,-42.1,217000.0
F04day19,32,163.3,-153.8,-30.4,518000.0
F04day19,32,163.3,-169.1,-30.3,413000.0
F04day19,32,163.3,-42.6,-31.1,408000.0
F04day20,32,163.8,87.6,69.5,801000.0
F04day20,32,163.8,-33.9,66.0,5710000.0
F04day20,32,163.8,-145.0,68.9,530000.0
F04day20,32,163.8,-151.3,31.4,182000.0
F04day20,32,163.8,-172.6,-21.8,260000.0
F04day20,32,163.8,163.7,-11.6,689000.0
F04day20,32,163.8,-151.4,-38.4,157000.0
F04day20,32,163.8,110.7,-47.3,204000.0
F04day20,32,163.8,-39.1,-29.2,468000.0
F04day21,32,164.3,97.0,53.5,359000.0
F04day21,32,164.3,-152.5,30.5,176000.0
F04day21,32,164.3,1.3,68.6,7950000.0
F04day21,32,164.3,-95.2,65.4,411000.0
F04day21,32,164.3,166.0,-11.4,749000.0
F04day21,32,164.3,-114.3,-42.8,79400.0
F04day21,32,164.3,143.0,-45.2,122000.0
F04day21,32,164.3,28.5,-46.4,317000.0
F04day21,32,164.3,-87.5,-46.1,286000.0
F04day21,32,164.3,-160.5,-19.9,257000.0
F04day22,32,164.8,-19.3,66.1,9310000.0
F04day22,32,164.8,164.5,-41.0,524000.0
F04day22,32,164.8,40.5,-49.0,321000.0
F04day22,32,164.8,-163.1,-41.2,599000.0
F04day22,32,164.8,-47.0,-46.8,11300.0
F04day23,32,165.3,-16.9,68.9,9670000.0
F04day23,32,165.3,47.3,-49.1,98900.0
F04day23,32,165.3,-158.3,-28.9,135000.0
F04day23,32,165.3,-41.8,-45.3,94100.0
F04day23,32,165.3,156.2,-30.2,2170000.0
F04day23,32,165.3,91.5,-54.5,858000.0
F04day23,32,165.3,-126.2,-46.3,952000.0
F04day24,32,165.8,-18.0,65.5,12300000.0
F04day24,32,165.8,-122.9,-37.7,5590.0
F04day24,32,165.8,125.2,-50.7,575000.0
F04day24,32,165.8,151.5,-33.4,2200000.0
F04day25,32,166.4,28.5,65.6,8360000.0
F04day25,32,166.4,155.5,-47.7,1040000.0
F04day26,32,166.9,20.0,64.8,4350000.0
F04day26,32,166.9,-155.2,-41.8,3670000.0
F04day26,32,166.9,62.0,-50.6,1000000.0
F04day27,32,167.4,7.6,63.2,5270000.0
F04day27,32,167.4,-152.5,74.8,370000.0
F04day27,32,167.4,-120.7,-46.4,2520000.0
F04day27,32,167.4,155.5,-31.2,2480000.0
F04day27,32,167.4,-20.5,-41.6,142000.0
F04day28,32,167.9,22.3,63.0,4410000.0
F04day28,32,167.9,-160.9,-33.1,1130000.0
F04day28,32,167.9,-115.1,-46.3,1450000.0
F04day28,32,167.9,-137.0,72.8,465000.0
F04day28,32,167.9,-29.4,-17.6,1400000.0
F04day29,32,168.4,-12.0,60.7,3170000.0
F04day29,32,168.4,-79.8,-38.1,329000.0
F04day29,32,168.4,-92.9,-47.8,77800.0
F04day29,32,168.4,46.3,-53.7,1050000.0
F04day29,32,168.4,-24.2,-19.9,806000.0
F04day29,32,168.4,-147.2,69.6,98600.0
F04day29,32,168.4,-122.8,-46.2,1120000.0
F04day30,32,168.9,-136.9,-45.1,1400000.0
F04day30,32,168.9,-77.3,-23.3,971000.0
F04day30,32,168.9,1.1,59.0,3700000.0
F04day30,32,168.9,-84.2,-39.5,167000.0
F04day30,32,168.9,-92.6,-47.1,101000.0
F04day30,32,168.9,-36.4,-45.8,110000.0
F04day31,32,169.4,-112.9,-47.6,2000000.0
F04day31,32,169.4,157.8,-34.2,574000.0
F04day31,32,169.4,-175.1,-31.5,204000.0
F04day31,32,169.4,-4.2,-51.3,23600.0
F04day31,32,169.4,26.0,59.3,4280000.0
F04day31,32,169.4,-40.6,63.8,97400.0
F04day31,32,169.4,-37.8,-36.1,4300000.0
F04day31,32,169.4,-89.5,-18.5,1820000.0
F04day32,32,169.9,-80.0,-24.4,1610000.0
F04day32,32,169.9,-170.6,-35.0,587000.0
F04day32,32,169.9,-114.9,-47.1,1100000.0
F04day32,32,169.9,-25.6,-31.0,4410000.0
F04day32,32,169.9,-40.1,64.5,92500.0
F05day07,32,174.1,-16.9,66.3,2470000.0
F05day07,32,174.1,99.4,76.9,148000.0
F05day07,32,174.1,81.8,-52.6,907000.0
F05day07,32,174.1,72.7,-55.2,53500.0
F05day07,32,174.1,-30.7,-10.6,1410000.0
F05day07,32,174.1,-81.6,-28.2,337000.0
F05day07,32,174.1,-53.2,-35.4,575000.0
F05day07,32,174.1,-105.9,-47.7,50300.0
F05day07,32,174.1,-7.6,-52.1,18100.0
F05day07,32,174.1,-53.7,-14.3,103000.0
F05day07,32,174.1,-48.8,-48.0,715000.0
F05day07,32,174.1,-82.3,-49.0,232000.0
F05day08,32,174.6,-39.1,57.0,289000.0
F05day08,32,174.6,137.0,69.9,460000.0
F05day08,32,174.6,104.5,-56.9,1270000.0
F05day08,32,174.6,-23.8,-11.2,1380000.0
F05day08,32,174.6,-24.6,72.3,225000.0
F05day08,32,174.6,73.6,75.6,90000.0
F05day08,32,174.6,-11.5,-43.1,340000.0
F05day08,32,174.6,-115.5,-42.5,863000.0
F05day08,32,174.6,-109.2,-51.9,222000.0
F05day08,32,174.6,23.7,54.7,90700.0
F05day08,32,174.6,65.5,-32.5,435000.0
F05day08,32,174.6,-7.3,-52.3,12300.0
F05day08,32,174.6,-49.8,-14.9,258000.0
F05day08,32,174.6,-30.9,-51.6,74200.0
F05day09,32,175.1,-118.3,-40.5,536000.0
F05day09,32,175.1,-88.0,-41.0,55100.0
F05day09,32,175.1,-157.3,-38.9,96800.0
F05day09,32,175.1,23.6,-49.8,205000.0
F05day09,32,175.1,-13.1,-34.2,152000.0
F05day09,32,175.1,-4.4,59.7,960000.0
F05day09,32,175.1,-17.5,70.5,238000.0
F05day09,32,175.1,155.5,70.3,861000.0
F05day09,32,175.1,-92.7,72.2,422000.0
F05day09,32,175.1,123.8,78.7,32500.0
F05day09,32,175.1,61.4,-41.3,2460000.0
F05day10,32,175.7,-128.2,-42.1,395000.0
F05day10,32,175.7,-88.3,-40.9,62000.0
F05day10,32,175.7,-15.9,-49.1,525000.0
F05day10,32,175.7,47.3,63.2,524000.0
F05day10,32,175.7,-30.1,64.2,1290000.0
F05day10,32,175.7,29.0,-49.5,207000.0
F05day10,32,175.7,63.8,-38.4,3020000.0
F05day10,32,175.7,8.9,-52.7,68500.0
F05day10,32,175.7,-158.7,-51.2,617000.0
F05day10,32,175.7,107.2,-55.3,737000.0
F05day10,32,175.7,92.3,28.3,30000.0
F05day11,32,176.2,65.4,-37.6,2190000.0
F05day11,32,176.2,104.8,54.4,963000.0
F05day11,32,176.2,-1.8,59.5,4470000.0
F05day11,32,176.2,-133.4,-46.3,269000.0
F05day11,32,176.2,-90.3,-47.7,133000.0
F05day11,32,176.2,111.1,-53.6,786000.0
F05day11,32,176.2,165.5,-47.0,989000.0
F05day11,32,176.2,-35.1,-44.2,2310000.0
F05day11,32,176.2,-39.0,-13.7,1210000.0
F05day12,32,176.7,-30.8,-35.8,2880000.0
F05day12,32,176.7,13.4,55.2,4300000.0
F05day12,32,176.7,-54.3,59.8,105000.0
F05day12,32,176.7,-96.5,62.5,90100.0
F05day12,32,176.7,-117.5,73.1,178000.0
F05day12,32,176.7,125.2,65.8,2370000.0
F05day12,32,176.7,-0.1,-41.3,321000.0
F05day12,32,176.7,43.9,-51.0,230000.0
F05day12,32,176.7,56.7,-28.0,524000.0
F05day12,32,176.7,173.5,-52.1,67000.0
F05day13,32,177.2,-156.6,-53.4,521000.0
F05day13,32,177.2,57.8,-29.9,1890000.0
F05day13,32,177.2,73.8,54.5,7760000.0
F05day13,32,177.2,0.2,-37.8,159000.0
F05day13,32,177.2,-29.7,-34.3,3110000.0
F05day13,32,177.2,-38.2,-49.9,22100.0
F05day13,32,177.2,-32.3,59.2,346000.0
